line,champion1,champion2,winning_rage,match_count
Jungle,Kha'Zix,Volibear,42.96,270
Jungle,Kha'Zix,Hecarim,62.41,266
Jungle,Kha'Zix,Jarvan IV,50.38,262
Jungle,Kha'Zix,Vi,44.64,224
Jungle,Kha'Zix,Udyr,46.83,205
Jungle,Kha'Zix,Karthus,54.41,204
Jungle,Kha'Zix,Sejuani,54.1,183
Jungle,Kha'Zix,Taliyah,55.87,179
Jungle,Kha'Zix,Lillia,57.06,170
Jungle,Kha'Zix,Olaf,52.76,163
Jungle,Kha'Zix,Gragas,53.85,156
Jungle,Kha'Zix,Amumu,49.03,155
Jungle,Kha'Zix,Rengar,43.8,137
Jungle,Kha'Zix,Trundle,54.03,124
Jungle,Kha'Zix,Shyvana,48.78,123
Jungle,Kha'Zix,Gwen,51.46,103
Jungle,Kha'Zix,Jax,56.86,102
Jungle,Kha'Zix,Wukong,45.95,74
Jungle,Kha'Zix,Ivern,59.38,64
Jungle,Kindred,Lee Sin,47.07,"6,369"
Jungle,Kindred,Rumble,52.94,"2,705"
Jungle,Kindred,Morgana,50.19,"2,574"
Jungle,Kindred,Elise,46.34,"2,516"
Jungle,Kindred,Diana,51.25,"2,441"
Jungle,Kindred,Viego,51.28,"2,309"
Jungle,Kindred,Nidalee,53.16,"2,278"
Jungle,Kindred,Kayn,51.2,"1,996"
Jungle,Kindred,Graves,50.94,"1,814"
Jungle,Kindred,Shaco,44.67,"1,746"
Jungle,Kindred,Xin Zhao,45.06,"1,742"
Jungle,Kindred,Nocturne,47.09,"1,359"
Jungle,Kindred,Master Yi,47.29,"1,275"
Jungle,Kindred,Ekko,50.8,"1,246"
Jungle,Kindred,Kha'Zix,48.13,"1,203"
Jungle,Kindred,Zac,47.57,988
Jungle,Kindred,Nunu & Willump,51.37,985
Jungle,Kindred,Evelynn,48.13,827
Jungle,Kindred,Poppy,47.91,766
Jungle,Kindred,Rek'Sai,49.16,714
Jungle,Kindred,Fiddlesticks,46.45,633
Jungle,Kindred,Warwick,49.19,616
Jungle,Kindred,Jarvan IV,51.14,569
Jungle,Kindred,Hecarim,55.4,565
Jungle,Kindred,Rammus,49.64,562
Jungle,Kindred,Volibear,52.02,521
Jungle,Kindred,Udyr,54.41,476
Jungle,Kindred,Karthus,47.97,469
Jungle,Kindred,Sejuani,50.49,410
Jungle,Kindred,Vi,50.87,403
Jungle,Kindred,Lillia,56.58,403
Jungle,Kindred,Taliyah,50.79,382
Jungle,Kindred,Gragas,50.94,373
Jungle,Kindred,Amumu,50.68,365
Jungle,Kindred,Olaf,53.21,327
Jungle,Kindred,Trundle,57.1,310
Jungle,Kindred,Shyvana,55.97,268
Jungle,Kindred,Jax,54.78,230
Jungle,Kindred,Gwen,51.34,224
Jungle,Kindred,Rengar,50.48,210
Jungle,Kindred,Wukong,50,146
Jungle,Kindred,Ivern,51.47,136
Jungle,Kindred,Camille,56.84,95
Top,Kled,Aatrox,49.88,810
Top,Kled,Sett,48.39,775
Top,Kled,Sylas,54.53,640
Top,Kled,Renekton,57.56,443
Top,Kled,Akali,55.64,417
Top,Kled,Shen,47.56,389
Top,Kled,Darius,56.81,345
Top,Kled,Irelia,56.72,335
Top,Kled,Ornn,50,310
Top,Kled,Lee Sin,57.34,293
Top,Kled,Gwen,48.62,290
Top,Kled,Mordekaiser,50.88,285
Top,Kled,Fiora,50,276
Top,Kled,Gnar,53.23,263
Top,Kled,Malphite,56.92,260
Top,Kled,Garen,45.38,260
Top,Kled,Jax,51.57,254
Top,Kled,Jayce,45.31,245
Top,Kled,Riven,53.98,226
Top,Kled,Volibear,50,200
Top,Kled,Kayle,46.81,188
Top,Kled,Vladimir,59.68,186
Top,Kled,Rumble,59.74,154
Top,Kled,Camille,44.16,154
Top,Kled,Vayne,46.32,136
Top,Kled,Sion,54.14,133
Top,Kled,Tryndamere,55.47,128
Top,Kled,Gangplank,60.32,126
Top,Kled,Urgot,50.82,122
Top,Kled,Nasus,51.24,121
Top,Kled,Teemo,54.62,119
Top,Kled,Kennen,47.86,117
Top,Kled,Wukong,47.66,107
Top,Kled,Poppy,50.51,99
Top,Kled,Rengar,53.49,86
Top,Kled,Maokai,55,80
Top,Kled,Illaoi,55,80
Top,Kled,Viego,51.95,77
Top,Kled,Warwick,53.62,69
Top,Kled,Yasuo,53.73,67
Top,Kled,Lucian,52.46,61
Top,Kled,Zac,43.86,57
Top,Kled,Ryze,49.06,53
Top,Kled,Singed,54.72,53
Top,Kled,Cho'Gath,46.15,52
Middle,Kled,Aatrox,49.88,810
Middle,Kled,Sett,48.39,775
Middle,Kled,Sylas,54.53,640
Middle,Kled,Renekton,57.56,443
Middle,Kled,Akali,55.64,417
Middle,Kled,Shen,47.56,389
Middle,Kled,Darius,56.81,345
Middle,Kled,Irelia,56.72,335
Middle,Kled,Ornn,50,310
Middle,Kled,Lee Sin,57.34,293
Middle,Kled,Gwen,48.62,290
Middle,Kled,Mordekaiser,50.88,285
Middle,Kled,Fiora,50,276
Middle,Kled,Gnar,53.23,263
Middle,Kled,Malphite,56.92,260
Middle,Kled,Garen,45.38,260
Middle,Kled,Jax,51.57,254
Middle,Kled,Jayce,45.31,245
Middle,Kled,Riven,53.98,226
Middle,Kled,Volibear,50,200
Middle,Kled,Kayle,46.81,188
Middle,Kled,Vladimir,59.68,186
Middle,Kled,Rumble,59.74,154
Middle,Kled,Camille,44.16,154
Middle,Kled,Vayne,46.32,136
Middle,Kled,Sion,54.14,133
Middle,Kled,Tryndamere,55.47,128
Middle,Kled,Gangplank,60.32,126
Middle,Kled,Urgot,50.82,122
Middle,Kled,Nasus,51.24,121
Middle,Kled,Teemo,54.62,119
Middle,Kled,Kennen,47.86,117
Middle,Kled,Wukong,47.66,107
Middle,Kled,Poppy,50.51,99
Middle,Kled,Rengar,53.49,86
Middle,Kled,Maokai,55,80
Middle,Kled,Illaoi,55,80
Middle,Kled,Viego,51.95,77
Middle,Kled,Warwick,53.62,69
Middle,Kled,Yasuo,53.73,67
Middle,Kled,Lucian,52.46,61
Middle,Kled,Zac,43.86,57
Middle,Kled,Ryze,49.06,53
Middle,Kled,Singed,54.72,53
Middle,Kled,Cho'Gath,46.15,52
Bottom,Kog'Maw,Kai'Sa,49.02,"2,044"
Bottom,Kog'Maw,Ezreal,48.27,"2,024"
Bottom,Kog'Maw,Jinx,48.55,"1,516"
Bottom,Kog'Maw,Samira,50.6,"1,417"
Bottom,Kog'Maw,Jhin,44.37,951
Bottom,Kog'Maw,Caitlyn,46.95,754
Bottom,Kog'Maw,Tristana,52.91,635
Bottom,Kog'Maw,Vayne,51.36,623
Bottom,Kog'Maw,Varus,49.9,483
Bottom,Kog'Maw,Ashe,49.06,424
Bottom,Kog'Maw,Miss Fortune,47.46,354
Bottom,Kog'Maw,Lucian,55.41,296
Bottom,Kog'Maw,Sivir,49.66,290
Bottom,Kog'Maw,Aphelios,56.7,194
Bottom,Kog'Maw,Kalista,55.94,143
Bottom,Kog'Maw,Xayah,63.36,131
Bottom,Kog'Maw,Twitch,51.67,120
Bottom,Kog'Maw,Draven,50,94
Bottom,Kog'Maw,Senna,51.65,91
Bottom,Kog'Maw,Swain,59.38,64
Bottom,Kog'Maw,Yasuo,38.6,57
Middle,LeBlanc,Sylas,49.68,"2,840"
Middle,LeBlanc,Zed,50.04,"2,792"
Middle,LeBlanc,Akali,51.54,"2,565"
Middle,LeBlanc,Yasuo,48.43,"2,098"
Middle,LeBlanc,Katarina,48.37,"1,966"
Middle,LeBlanc,Talon,45.51,"1,947"
Middle,LeBlanc,Yone,51.65,"1,549"
Middle,LeBlanc,Xerath,47.88,"1,249"
Middle,LeBlanc,Twisted Fate,47.52,"1,168"
Middle,LeBlanc,Qiyana,54.58,"1,156"
Middle,LeBlanc,Ahri,48.57,"1,085"
Middle,LeBlanc,Galio,47.31,"1,078"
Middle,LeBlanc,Lucian,52.5,"1,021"
Middle,LeBlanc,Viktor,48.71,"1,004"
Middle,LeBlanc,Vladimir,52.9,983
Middle,LeBlanc,Viego,49.11,951
Middle,LeBlanc,Pantheon,51.64,943
Middle,LeBlanc,Kassadin,49.94,907
Middle,LeBlanc,Irelia,52.9,896
Middle,LeBlanc,Fizz,52.5,800
Middle,LeBlanc,Zoe,51,798
Middle,LeBlanc,Lux,48.75,642
Middle,LeBlanc,Malzahar,40.71,619
Middle,LeBlanc,Orianna,53.05,590
Middle,LeBlanc,Diana,45.47,585
Middle,LeBlanc,Ekko,48.92,556
Middle,LeBlanc,Syndra,55.86,512
Middle,LeBlanc,Anivia,47.33,505
Middle,LeBlanc,Lissandra,47.19,445
Middle,LeBlanc,Rumble,51.35,444
Middle,LeBlanc,Ryze,54.25,435
Middle,LeBlanc,Annie,45.99,324
Middle,LeBlanc,Malphite,48.18,303
Middle,LeBlanc,Sett,49.83,287
Middle,LeBlanc,Neeko,43.16,285
Middle,LeBlanc,Jayce,49.25,268
Middle,LeBlanc,Nocturne,48.86,264
Middle,LeBlanc,Corki,47.89,261
Middle,LeBlanc,Tristana,47.48,238
Middle,LeBlanc,Cassiopeia,47.66,235
Middle,LeBlanc,Renekton,50.65,231
Middle,LeBlanc,Gwen,51.52,198
Middle,LeBlanc,Azir,50,164
Middle,LeBlanc,Garen,49.36,156
Middle,LeBlanc,Nunu & Willump,58.54,123
Middle,LeBlanc,Zac,48,100
Middle,LeBlanc,Aurelion Sol,39,100
Middle,LeBlanc,Cho'Gath,56.99,93
Middle,LeBlanc,Riven,52.17,92
Middle,LeBlanc,Kled,50.55,91
Middle,LeBlanc,Sion,55.68,88
Middle,LeBlanc,Wukong,54.88,82
Middle,LeBlanc,Camille,46.67,60
Jungle,Lee Sin,Rumble,53.32,"8,006"
Jungle,Lee Sin,Viego,51.47,"7,877"
Jungle,Lee Sin,Nidalee,53.93,"7,744"
Jungle,Lee Sin,Elise,47.71,"7,730"
Jungle,Lee Sin,Diana,50.47,"7,514"
Jungle,Lee Sin,Morgana,49.49,"6,581"
Jungle,Lee Sin,Kindred,52.93,"6,369"
Jungle,Lee Sin,Graves,55.25,"6,099"
Jungle,Lee Sin,Kayn,51.28,"5,632"
Jungle,Lee Sin,Xin Zhao,48.71,"5,473"
Jungle,Lee Sin,Shaco,49.71,"5,118"
Jungle,Lee Sin,Master Yi,51.97,"4,651"
Jungle,Lee Sin,Nocturne,47.75,"4,645"
Jungle,Lee Sin,Ekko,51.28,"3,906"
Jungle,Lee Sin,Poppy,46.85,"3,688"
Jungle,Lee Sin,Kha'Zix,52.14,"3,646"
Jungle,Lee Sin,Zac,45.83,"3,225"
Jungle,Lee Sin,Rek'Sai,49.01,"3,222"
Jungle,Lee Sin,Nunu & Willump,51.13,"3,172"
Jungle,Lee Sin,Warwick,48.4,"2,537"
Jungle,Lee Sin,Evelynn,49.54,"2,184"
Jungle,Lee Sin,Rammus,49.14,"2,145"
Jungle,Lee Sin,Jarvan IV,51.74,"2,008"
Jungle,Lee Sin,Udyr,49.42,"1,813"
Jungle,Lee Sin,Fiddlesticks,47.44,"1,775"
Jungle,Lee Sin,Volibear,48.67,"1,767"
Jungle,Lee Sin,Hecarim,53.2,"1,737"
Jungle,Lee Sin,Vi,49.47,"1,607"
Jungle,Lee Sin,Olaf,51.78,"1,547"
Jungle,Lee Sin,Gragas,50.69,"1,515"
Jungle,Lee Sin,Karthus,51.49,"1,377"
Jungle,Lee Sin,Lillia,56.45,"1,272"
Jungle,Lee Sin,Sejuani,47.92,"1,248"
Jungle,Lee Sin,Taliyah,49.19,"1,238"
Jungle,Lee Sin,Amumu,49.82,"1,116"
Jungle,Lee Sin,Trundle,49.74,965
Jungle,Lee Sin,Shyvana,52.01,844
Jungle,Lee Sin,Jax,50.76,725
Jungle,Lee Sin,Gwen,50.34,725
Jungle,Lee Sin,Rengar,58.62,679
Jungle,Lee Sin,Ivern,52.61,403
Jungle,Lee Sin,Wukong,51.61,403
Jungle,Lee Sin,Camille,55.06,316
Top,Lee Sin,Sett,45.34,"2,005"
Top,Lee Sin,Aatrox,50.15,"1,635"
Top,Lee Sin,Sylas,51.02,"1,572"
Top,Lee Sin,Renekton,49.02,"1,230"
Top,Lee Sin,Shen,49.9,"1,000"
Top,Lee Sin,Irelia,56.13,971
Top,Lee Sin,Akali,55.16,910
Top,Lee Sin,Darius,52.06,751
Top,Lee Sin,Gwen,51.23,689
Top,Lee Sin,Malphite,46.49,684
Top,Lee Sin,Jayce,52.54,668
Top,Lee Sin,Garen,47.06,663
Top,Lee Sin,Ornn,47.55,633
Top,Lee Sin,Gnar,51.32,606
Top,Lee Sin,Fiora,50.08,593
Top,Lee Sin,Jax,49.48,578
Top,Lee Sin,Riven,48.07,545
Top,Lee Sin,Mordekaiser,50.85,529
Top,Lee Sin,Volibear,47.72,505
Top,Lee Sin,Kayle,55.81,439
Top,Lee Sin,Kennen,51.46,410
Top,Lee Sin,Vladimir,55.01,409
Top,Lee Sin,Camille,51,400
Top,Lee Sin,Teemo,48.22,394
Top,Lee Sin,Rumble,56.52,391
Top,Lee Sin,Nasus,54.37,355
Top,Lee Sin,Gangplank,53.92,332
Top,Lee Sin,Wukong,49.85,331
Top,Lee Sin,Vayne,46.81,329
Top,Lee Sin,Poppy,53.27,321
Top,Lee Sin,Sion,48.65,296
Top,Lee Sin,Kled,42.66,293
Top,Lee Sin,Urgot,49.65,282
Top,Lee Sin,Tryndamere,48.61,251
Top,Lee Sin,Lucian,55.23,239
Top,Lee Sin,Viego,50.21,237
Top,Lee Sin,Rengar,52.11,213
Top,Lee Sin,Maokai,47.15,193
Top,Lee Sin,Yasuo,50.78,193
Top,Lee Sin,Warwick,47.4,173
Top,Lee Sin,Nocturne,43.79,169
Top,Lee Sin,Quinn,45.68,162
Top,Lee Sin,Illaoi,48.7,154
Top,Lee Sin,Dr. Mundo,47.06,153
Top,Lee Sin,Ryze,59.87,152
Top,Lee Sin,Zac,44.97,149
Top,Lee Sin,Cho'Gath,48.94,141
Top,Lee Sin,Kalista,62.02,129
Top,Lee Sin,Trundle,49.59,123
Top,Lee Sin,Yone,55.74,122
Top,Lee Sin,Yorick,45.3,117
Top,Lee Sin,Heimerdinger,46.36,110
Top,Lee Sin,Singed,52.34,107
Top,Lee Sin,Pantheon,53.33,90
Support,Leona,Thresh,52.57,"7,592"
Support,Leona,Alistar,50.88,"5,556"
Support,Leona,Lulu,52.88,"4,684"
Support,Leona,Senna,49.07,"4,549"
Support,Leona,Nautilus,53.6,"3,819"
Support,Leona,Blitzcrank,52.76,"3,601"
Support,Leona,Xerath,50.72,"3,202"
Support,Leona,Lux,53.01,"2,873"
Support,Leona,Pyke,52.44,"2,437"
Support,Leona,Yuumi,55.92,"2,425"
Support,Leona,Morgana,52.53,"2,393"
Support,Leona,Maokai,50.09,"1,695"
Support,Leona,Galio,51.47,"1,630"
Support,Leona,Karma,54.45,"1,427"
Support,Leona,Pantheon,55.58,"1,398"
Support,Leona,Sett,56.81,"1,396"
Support,Leona,Rell,55.74,"1,211"
Support,Leona,Janna,51.91,"1,206"
Support,Leona,Shaco,48.57,"1,122"
Support,Leona,Swain,49.33,"1,115"
Support,Leona,Soraka,52.11,"1,065"
Support,Leona,Brand,51.24,968
Support,Leona,Zilean,48.78,945
Support,Leona,Zyra,50.5,893
Support,Leona,Braum,52.75,819
Support,Leona,Seraphine,55.77,789
Support,Leona,Rakan,50.52,768
Support,Leona,Vel'Koz,54.15,663
Support,Leona,Bard,53.29,653
Support,Leona,Nami,53.08,520
Support,Leona,Shen,51.31,495
Support,Leona,Poppy,54.93,426
Support,Leona,Gragas,50.84,417
Support,Leona,Neeko,47.01,385
Support,Leona,Zac,50.9,334
Support,Leona,Taric,50.61,326
Support,Leona,Sona,53.85,325
Support,Leona,Veigar,46.38,304
Support,Leona,Tahm Kench,58.96,251
Support,Leona,Anivia,54.82,228
Jungle,Lillia,Lee Sin,43.55,"1,272"
Jungle,Lillia,Kindred,43.42,403
Jungle,Lillia,Rumble,41.85,399
Jungle,Lillia,Elise,43.19,382
Jungle,Lillia,Diana,45.04,373
Jungle,Lillia,Nidalee,49.72,352
Jungle,Lillia,Viego,43.71,350
Jungle,Lillia,Morgana,41.14,350
Jungle,Lillia,Shaco,43.2,331
Jungle,Lillia,Kayn,43.23,303
Jungle,Lillia,Graves,49.1,277
Jungle,Lillia,Xin Zhao,38.78,263
Jungle,Lillia,Nocturne,43.42,228
Jungle,Lillia,Master Yi,45.18,197
Jungle,Lillia,Ekko,44.27,192
Jungle,Lillia,Zac,46.2,184
Jungle,Lillia,Kha'Zix,42.94,170
Jungle,Lillia,Nunu & Willump,46.9,145
Jungle,Lillia,Poppy,47.06,136
Jungle,Lillia,Warwick,43.8,121
Jungle,Lillia,Rammus,46.67,120
Jungle,Lillia,Evelynn,43.86,114
Jungle,Lillia,Rek'Sai,42.31,104
Jungle,Lillia,Fiddlesticks,31.37,102
Jungle,Lillia,Udyr,47.83,92
Jungle,Lillia,Volibear,45.45,88
Jungle,Lillia,Jarvan IV,47.67,86
Jungle,Lillia,Hecarim,50,76
Jungle,Lillia,Olaf,56.58,76
Jungle,Lillia,Karthus,39.73,73
Jungle,Lillia,Amumu,53.52,71
Jungle,Lillia,Vi,33.9,59
Jungle,Lillia,Sejuani,51.72,58
Jungle,Lillia,Trundle,56.14,57
Jungle,Lillia,Taliyah,50.94,53
Middle,Lissandra,Zed,48.94,611
Middle,Lissandra,LeBlanc,52.81,445
Middle,Lissandra,Sylas,45.79,404
Middle,Lissandra,Akali,54.23,343
Middle,Lissandra,Talon,46.44,323
Middle,Lissandra,Katarina,50.98,306
Middle,Lissandra,Yasuo,44.67,300
Middle,Lissandra,Yone,52.83,265
Middle,Lissandra,Twisted Fate,57.53,186
Middle,Lissandra,Xerath,50,180
Middle,Lissandra,Viktor,43.4,159
Middle,Lissandra,Irelia,51.61,155
Middle,Lissandra,Viego,56.86,153
Middle,Lissandra,Qiyana,57.04,142
Middle,Lissandra,Ahri,56.74,141
Middle,Lissandra,Lucian,53.19,141
Middle,Lissandra,Vladimir,44.93,138
Middle,Lissandra,Fizz,54.2,131
Middle,Lissandra,Pantheon,50,126
Middle,Lissandra,Galio,50,122
Middle,Lissandra,Orianna,51.28,117
Middle,Lissandra,Lux,46.07,89
Middle,Lissandra,Anivia,52.44,82
Middle,Lissandra,Zoe,55.56,81
Middle,Lissandra,Rumble,57.89,76
Middle,Lissandra,Diana,48.57,70
Middle,Lissandra,Kassadin,56.52,69
Middle,Lissandra,Ryze,52.31,65
Middle,Lissandra,Ekko,41.54,65
Middle,Lissandra,Syndra,47.69,65
Bottom,Lucian,Kai'Sa,48.35,"5,603"
Bottom,Lucian,Ezreal,49.97,"5,235"
Bottom,Lucian,Samira,47.99,"3,328"
Bottom,Lucian,Jinx,48.03,"2,842"
Bottom,Lucian,Jhin,46.71,"2,081"
Bottom,Lucian,Tristana,47.47,"1,658"
Bottom,Lucian,Vayne,44.49,"1,598"
Bottom,Lucian,Caitlyn,47.28,"1,578"
Bottom,Lucian,Ashe,45.41,991
Bottom,Lucian,Varus,45.39,846
Bottom,Lucian,Miss Fortune,46.35,822
Bottom,Lucian,Sivir,47.63,716
Bottom,Lucian,Xayah,49.11,338
Bottom,Lucian,Aphelios,46.41,334
Bottom,Lucian,Kog'Maw,44.59,296
Bottom,Lucian,Twitch,52.65,245
Bottom,Lucian,Kalista,49.78,229
Bottom,Lucian,Senna,49.54,216
Bottom,Lucian,Draven,50.51,198
Bottom,Lucian,Yasuo,55.62,169
Bottom,Lucian,Swain,43.33,150
Bottom,Lucian,Tahm Kench,45.28,53
Middle,Lucian,Kai'Sa,48.35,"5,603"
Middle,Lucian,Ezreal,49.97,"5,235"
Middle,Lucian,Samira,47.99,"3,328"
Middle,Lucian,Jinx,48.03,"2,842"
Middle,Lucian,Jhin,46.71,"2,081"
Middle,Lucian,Tristana,47.47,"1,658"
Middle,Lucian,Vayne,44.49,"1,598"
Middle,Lucian,Caitlyn,47.28,"1,578"
Middle,Lucian,Ashe,45.41,991
Middle,Lucian,Varus,45.39,846
Middle,Lucian,Miss Fortune,46.35,822
Middle,Lucian,Sivir,47.63,716
Middle,Lucian,Xayah,49.11,338
Middle,Lucian,Aphelios,46.41,334
Middle,Lucian,Kog'Maw,44.59,296
Middle,Lucian,Twitch,52.65,245
Middle,Lucian,Kalista,49.78,229
Middle,Lucian,Senna,49.54,216
Middle,Lucian,Draven,50.51,198
Middle,Lucian,Yasuo,55.62,169
Middle,Lucian,Swain,43.33,150
Middle,Lucian,Tahm Kench,45.28,53
Top,Lucian,Sylas,46.31,704
Top,Lucian,Sett,44.81,636
Top,Lucian,Aatrox,45.31,576
Top,Lucian,Irelia,44.39,446
Top,Lucian,Malphite,39.05,443
Top,Lucian,Jayce,45.6,443
Top,Lucian,Akali,50.27,372
Top,Lucian,Renekton,48.24,340
Top,Lucian,Vayne,50.16,317
Top,Lucian,Shen,43.04,316
Top,Lucian,Gnar,46.59,264
Top,Lucian,Darius,47.66,256
Top,Lucian,Lee Sin,44.77,239
Top,Lucian,Gangplank,58.01,231
Top,Lucian,Ornn,44.2,224
Top,Lucian,Garen,43.95,223
Top,Lucian,Kayle,42.79,222
Top,Lucian,Vladimir,43.64,220
Top,Lucian,Fiora,44.24,217
Top,Lucian,Jax,48.58,212
Top,Lucian,Gwen,47.06,204
Top,Lucian,Mordekaiser,51.35,185
Top,Lucian,Kennen,44.2,181
Top,Lucian,Rumble,44.05,168
Top,Lucian,Wukong,45.45,154
Top,Lucian,Teemo,50.34,149
Top,Lucian,Kalista,47.59,145
Top,Lucian,Volibear,40.71,140
Top,Lucian,Nasus,32.82,131
Top,Lucian,Riven,45.67,127
Top,Lucian,Quinn,54.4,125
Top,Lucian,Camille,44.92,118
Top,Lucian,Sion,40.37,109
Top,Lucian,Yasuo,42.42,99
Top,Lucian,Illaoi,56.38,94
Top,Lucian,Tryndamere,38.37,86
Top,Lucian,Urgot,36.59,82
Top,Lucian,Viego,49.37,79
Top,Lucian,Maokai,43.42,76
Top,Lucian,Poppy,37.33,75
Top,Lucian,Ryze,64.29,70
Top,Lucian,Yone,45.59,68
Top,Lucian,Rengar,38.46,65
Top,Lucian,Kled,47.54,61
Top,Lucian,Warwick,44.83,58
Top,Lucian,Zac,40.74,54
Top,Lucian,Heimerdinger,46.3,54
Top,Lucian,Dr. Mundo,42.31,52
Top,Lucian,Pantheon,50,50
Support,Lulu,Thresh,49.53,"6,826"
Support,Lulu,Senna,49.25,"5,499"
Support,Lulu,Leona,47.12,"4,684"
Support,Lulu,Blitzcrank,50.42,"3,848"
Support,Lulu,Nautilus,48.77,"3,693"
Support,Lulu,Xerath,49.2,"3,496"
Support,Lulu,Alistar,50.13,"3,461"
Support,Lulu,Yuumi,52.64,"3,176"
Support,Lulu,Lux,52.44,"3,011"
Support,Lulu,Morgana,50.42,"2,370"
Support,Lulu,Pyke,51.05,"2,292"
Support,Lulu,Karma,53.88,"2,253"
Support,Lulu,Maokai,47.01,"1,591"
Support,Lulu,Soraka,51.38,"1,345"
Support,Lulu,Galio,54.97,"1,268"
Support,Lulu,Pantheon,52.27,"1,257"
Support,Lulu,Swain,52.45,"1,123"
Support,Lulu,Zilean,47.17,"1,094"
Support,Lulu,Zyra,46.44,"1,068"
Support,Lulu,Seraphine,48.39,"1,054"
Support,Lulu,Sett,54.9,"1,051"
Support,Lulu,Rell,53,"1,049"
Support,Lulu,Shaco,53.1,985
Support,Lulu,Brand,48.67,937
Support,Lulu,Rakan,54.23,874
Support,Lulu,Bard,50,854
Support,Lulu,Janna,50.42,833
Support,Lulu,Nami,47.84,811
Support,Lulu,Vel'Koz,50.32,622
Support,Lulu,Braum,50.49,410
Support,Lulu,Sona,50.4,379
Support,Lulu,Shen,56.05,339
Support,Lulu,Neeko,52.13,328
Support,Lulu,Veigar,59.6,297
Support,Lulu,Zac,49.32,292
Support,Lulu,Gragas,47.9,238
Support,Lulu,Anivia,48.68,228
Support,Lulu,Taric,54.7,181
Support,Lulu,Poppy,52,175
Support,Lulu,Tahm Kench,50.39,127
Support,Lux,Senna,49.17,"4,084"
Support,Lux,Thresh,49.09,"3,970"
Support,Lux,Xerath,45.46,"3,414"
Support,Lux,Lulu,47.56,"3,011"
Support,Lux,Leona,46.99,"2,873"
Support,Lux,Blitzcrank,45.64,"2,697"
Support,Lux,Nautilus,48.95,"2,235"
Support,Lux,Yuumi,51.28,"1,987"
Support,Lux,Alistar,50.65,"1,848"
Support,Lux,Morgana,50.14,"1,813"
Support,Lux,Pyke,49.39,"1,565"
Support,Lux,Karma,51.48,"1,080"
Support,Lux,Maokai,48.29,938
Support,Lux,Brand,51.45,933
Support,Lux,Swain,53.5,914
Support,Lux,Pantheon,49.55,884
Support,Lux,Zyra,44.29,806
Support,Lux,Galio,50.94,799
Support,Lux,Soraka,50.86,757
Support,Lux,Shaco,48.5,734
Support,Lux,Seraphine,50.84,714
Support,Lux,Sett,54.6,652
Support,Lux,Zilean,47.35,566
Support,Lux,Vel'Koz,49.9,521
Support,Lux,Rell,49.1,499
Support,Lux,Rakan,50.76,463
Support,Lux,Nami,47.37,437
Support,Lux,Janna,49.64,411
Support,Lux,Bard,51.88,345
Support,Lux,Sona,48.02,329
Support,Lux,Neeko,50,252
Support,Lux,Veigar,52.89,242
Support,Lux,Braum,48.85,217
Support,Lux,Shen,51.18,211
Support,Lux,Anivia,43.89,180
Support,Lux,Zac,45.83,168
Support,Lux,Gragas,53.33,150
Support,Lux,Taric,47.06,119
Support,Lux,Poppy,56.98,86
Support,Lux,Tahm Kench,56.41,78
Middle,Lux,Senna,49.17,"4,084"
Middle,Lux,Thresh,49.09,"3,970"
Middle,Lux,Xerath,45.46,"3,414"
Middle,Lux,Lulu,47.56,"3,011"
Middle,Lux,Leona,46.99,"2,873"
Middle,Lux,Blitzcrank,45.64,"2,697"
Middle,Lux,Nautilus,48.95,"2,235"
Middle,Lux,Yuumi,51.28,"1,987"
Middle,Lux,Alistar,50.65,"1,848"
Middle,Lux,Morgana,50.14,"1,813"
Middle,Lux,Pyke,49.39,"1,565"
Middle,Lux,Karma,51.48,"1,080"
Middle,Lux,Maokai,48.29,938
Middle,Lux,Brand,51.45,933
Middle,Lux,Swain,53.5,914
Middle,Lux,Pantheon,49.55,884
Middle,Lux,Zyra,44.29,806
Middle,Lux,Galio,50.94,799
Middle,Lux,Soraka,50.86,757
Middle,Lux,Shaco,48.5,734
Middle,Lux,Seraphine,50.84,714
Middle,Lux,Sett,54.6,652
Middle,Lux,Zilean,47.35,566
Middle,Lux,Vel'Koz,49.9,521
Middle,Lux,Rell,49.1,499
Middle,Lux,Rakan,50.76,463
Middle,Lux,Nami,47.37,437
Middle,Lux,Janna,49.64,411
Middle,Lux,Bard,51.88,345
Middle,Lux,Sona,48.02,329
Middle,Lux,Neeko,50,252
Middle,Lux,Veigar,52.89,242
Middle,Lux,Braum,48.85,217
Middle,Lux,Shen,51.18,211
Middle,Lux,Anivia,43.89,180
Middle,Lux,Zac,45.83,168
Middle,Lux,Gragas,53.33,150
Middle,Lux,Taric,47.06,119
Middle,Lux,Poppy,56.98,86
Middle,Lux,Tahm Kench,56.41,78
Top,Malphite,Sylas,43.68,"2,349"
Top,Malphite,Sett,52.25,"2,000"
Top,Malphite,Aatrox,54.03,"1,910"
Top,Malphite,Jayce,55.59,"1,405"
Top,Malphite,Shen,47.94,"1,114"
Top,Malphite,Irelia,58.09,"1,045"
Top,Malphite,Renekton,52.03,984
Top,Malphite,Akali,50,930
Top,Malphite,Fiora,55.76,920
Top,Malphite,Teemo,51.16,909
Top,Malphite,Darius,54.22,865
Top,Malphite,Gnar,52.35,850
Top,Malphite,Jax,55.65,787
Top,Malphite,Mordekaiser,47.44,761
Top,Malphite,Gwen,54.27,715
