from,to,title,length,win,color,arrows,dashes,value,smooth
143,89,<p> Match Cnt : <b>138</b><br> Winning rate : <b>51.45</b></p>,1000,51.45,#8CB4F7,to,FALSE,138,FALSE
143,121,<p> Match Cnt : <b>112</b><br> Winning rate : <b>55.36</b></p>,1000,55.36,#8CB4F7,to,FALSE,112,FALSE
143,118,<p> Match Cnt : <b>72</b><br> Winning rate : <b>55.56</b></p>,1000,55.56,#8CB4F7,to,FALSE,72,FALSE
144,64,<p> Match Cnt : <b>5473</b><br> Winning rate : <b>51.29</b></p>,1000,51.29,#8CB4F7,to,FALSE,5473,FALSE
144,100,<p> Match Cnt : <b>1817</b><br> Winning rate : <b>53.88</b></p>,1000,53.88,#8CB4F7,to,FALSE,1817,FALSE
144,22,<p> Match Cnt : <b>1805</b><br> Winning rate : <b>56.12</b></p>,1000,56.12,#8CB4F7,to,FALSE,1805,FALSE
144,60,<p> Match Cnt : <b>1742</b><br> Winning rate : <b>54.94</b></p>,1000,54.94,#8CB4F7,to,FALSE,1742,FALSE
144,26,<p> Match Cnt : <b>1712</b><br> Winning rate : <b>49.3</b></p>,1000,49.3,#F6807F,to,FALSE,1712,FALSE
144,77,<p> Match Cnt : <b>1626</b><br> Winning rate : <b>53.14</b></p>,1000,53.14,#8CB4F7,to,FALSE,1626,FALSE
144,136,<p> Match Cnt : <b>1547</b><br> Winning rate : <b>49.77</b></p>,1000,49.77,#F6807F,to,FALSE,1547,FALSE
144,82,<p> Match Cnt : <b>1500</b><br> Winning rate : <b>56.27</b></p>,1000,56.27,#8CB4F7,to,FALSE,1500,FALSE
144,107,<p> Match Cnt : <b>1357</b><br> Winning rate : <b>51.88</b></p>,1000,51.88,#8CB4F7,to,FALSE,1357,FALSE
144,57,<p> Match Cnt : <b>1257</b><br> Winning rate : <b>53.46</b></p>,1000,53.46,#8CB4F7,to,FALSE,1257,FALSE
144,37,<p> Match Cnt : <b>1073</b><br> Winning rate : <b>55.64</b></p>,1000,55.64,#8CB4F7,to,FALSE,1073,FALSE
144,83,<p> Match Cnt : <b>1071</b><br> Winning rate : <b>49.11</b></p>,1000,49.11,#F6807F,to,FALSE,1071,FALSE
144,74,<p> Match Cnt : <b>1016</b><br> Winning rate : <b>50.69</b></p>,1000,50.69,#8CB4F7,to,FALSE,1016,FALSE
144,25,<p> Match Cnt : <b>843</b><br> Winning rate : <b>49.11</b></p>,1000,49.11,#F6807F,to,FALSE,843,FALSE
144,59,<p> Match Cnt : <b>779</b><br> Winning rate : <b>49.42</b></p>,1000,49.42,#F6807F,to,FALSE,779,FALSE
144,84,<p> Match Cnt : <b>663</b><br> Winning rate : <b>57.47</b></p>,1000,57.47,#8CB4F7,to,FALSE,663,FALSE
144,149,<p> Match Cnt : <b>628</b><br> Winning rate : <b>50.8</b></p>,1000,50.8,#8CB4F7,to,FALSE,628,FALSE
144,27,<p> Match Cnt : <b>622</b><br> Winning rate : <b>50.32</b></p>,1000,50.32,#8CB4F7,to,FALSE,622,FALSE
144,89,<p> Match Cnt : <b>585</b><br> Winning rate : <b>46.32</b></p>,1000,46.32,#F6807F,to,FALSE,585,FALSE
144,140,<p> Match Cnt : <b>554</b><br> Winning rate : <b>44.58</b></p>,1000,44.58,#F6807F,to,FALSE,554,FALSE
144,95,<p> Match Cnt : <b>482</b><br> Winning rate : <b>50.62</b></p>,1000,50.62,#8CB4F7,to,FALSE,482,FALSE
144,94,<p> Match Cnt : <b>450</b><br> Winning rate : <b>53.33</b></p>,1000,53.33,#8CB4F7,to,FALSE,450,FALSE
144,45,<p> Match Cnt : <b>432</b><br> Winning rate : <b>53.47</b></p>,1000,53.47,#8CB4F7,to,FALSE,432,FALSE
144,29,<p> Match Cnt : <b>401</b><br> Winning rate : <b>54.11</b></p>,1000,54.11,#8CB4F7,to,FALSE,401,FALSE
144,139,<p> Match Cnt : <b>383</b><br> Winning rate : <b>54.05</b></p>,1000,54.05,#8CB4F7,to,FALSE,383,FALSE
144,85,<p> Match Cnt : <b>365</b><br> Winning rate : <b>46.85</b></p>,1000,46.85,#F6807F,to,FALSE,365,FALSE
144,39,<p> Match Cnt : <b>353</b><br> Winning rate : <b>56.66</b></p>,1000,56.66,#8CB4F7,to,FALSE,353,FALSE
144,129,<p> Match Cnt : <b>346</b><br> Winning rate : <b>56.94</b></p>,1000,56.94,#8CB4F7,to,FALSE,346,FALSE
144,135,<p> Match Cnt : <b>342</b><br> Winning rate : <b>55.85</b></p>,1000,55.85,#8CB4F7,to,FALSE,342,FALSE
144,103,<p> Match Cnt : <b>282</b><br> Winning rate : <b>48.58</b></p>,1000,48.58,#F6807F,to,FALSE,282,FALSE
144,53,<p> Match Cnt : <b>265</b><br> Winning rate : <b>53.96</b></p>,1000,53.96,#8CB4F7,to,FALSE,265,FALSE
144,66,<p> Match Cnt : <b>263</b><br> Winning rate : <b>61.22</b></p>,1000,61.22,#8CB4F7,to,FALSE,263,FALSE
144,5,<p> Match Cnt : <b>256</b><br> Winning rate : <b>48.83</b></p>,1000,48.83,#F6807F,to,FALSE,256,FALSE
144,119,<p> Match Cnt : <b>237</b><br> Winning rate : <b>56.12</b></p>,1000,56.12,#8CB4F7,to,FALSE,237,FALSE
144,125,<p> Match Cnt : <b>225</b><br> Winning rate : <b>47.56</b></p>,1000,47.56,#F6807F,to,FALSE,225,FALSE
144,36,<p> Match Cnt : <b>221</b><br> Winning rate : <b>48.87</b></p>,1000,48.87,#F6807F,to,FALSE,221,FALSE
144,46,<p> Match Cnt : <b>208</b><br> Winning rate : <b>49.04</b></p>,1000,49.04,#F6807F,to,FALSE,208,FALSE
144,109,<p> Match Cnt : <b>186</b><br> Winning rate : <b>47.85</b></p>,1000,47.85,#F6807F,to,FALSE,186,FALSE
144,38,<p> Match Cnt : <b>139</b><br> Winning rate : <b>53.96</b></p>,1000,53.96,#8CB4F7,to,FALSE,139,FALSE
144,98,<p> Match Cnt : <b>129</b><br> Winning rate : <b>44.19</b></p>,1000,44.19,#F6807F,to,FALSE,129,FALSE
144,141,<p> Match Cnt : <b>115</b><br> Winning rate : <b>47.83</b></p>,1000,47.83,#F6807F,to,FALSE,115,FALSE
144,43,<p> Match Cnt : <b>76</b><br> Winning rate : <b>50</b></p>,1000,50,#C4F2C2,to,FALSE,76,FALSE
144,17,<p> Match Cnt : <b>72</b><br> Winning rate : <b>58.33</b></p>,1000,58.33,#8CB4F7,to,FALSE,72,FALSE
145,150,<p> Match Cnt : <b>3919</b><br> Winning rate : <b>51.19</b></p>,1000,51.19,#8CB4F7,to,FALSE,3919,FALSE
145,116,<p> Match Cnt : <b>3545</b><br> Winning rate : <b>51.06</b></p>,1000,51.06,#8CB4F7,to,FALSE,3545,FALSE
145,3,<p> Match Cnt : <b>3071</b><br> Winning rate : <b>52.62</b></p>,1000,52.62,#8CB4F7,to,FALSE,3071,FALSE
145,146,<p> Match Cnt : <b>2802</b><br> Winning rate : <b>51.25</b></p>,1000,51.25,#8CB4F7,to,FALSE,2802,FALSE
145,55,<p> Match Cnt : <b>2463</b><br> Winning rate : <b>53.76</b></p>,1000,53.76,#8CB4F7,to,FALSE,2463,FALSE
145,120,<p> Match Cnt : <b>2257</b><br> Winning rate : <b>48.43</b></p>,1000,48.43,#F6807F,to,FALSE,2257,FALSE
145,63,<p> Match Cnt : <b>2098</b><br> Winning rate : <b>51.57</b></p>,1000,51.57,#8CB4F7,to,FALSE,2098,FALSE
145,136,<p> Match Cnt : <b>1629</b><br> Winning rate : <b>45.67</b></p>,1000,45.67,#F6807F,to,FALSE,1629,FALSE
145,88,<p> Match Cnt : <b>1595</b><br> Winning rate : <b>48.28</b></p>,1000,48.28,#F6807F,to,FALSE,1595,FALSE
145,143,<p> Match Cnt : <b>1495</b><br> Winning rate : <b>53.11</b></p>,1000,53.11,#8CB4F7,to,FALSE,1495,FALSE
145,127,<p> Match Cnt : <b>1313</b><br> Winning rate : <b>55.37</b></p>,1000,55.37,#8CB4F7,to,FALSE,1313,FALSE
145,138,<p> Match Cnt : <b>1294</b><br> Winning rate : <b>47.76</b></p>,1000,47.76,#F6807F,to,FALSE,1294,FALSE
145,42,<p> Match Cnt : <b>1237</b><br> Winning rate : <b>55.7</b></p>,1000,55.7,#8CB4F7,to,FALSE,1237,FALSE
145,91,<p> Match Cnt : <b>1178</b><br> Winning rate : <b>53.99</b></p>,1000,53.99,#8CB4F7,to,FALSE,1178,FALSE
145,97,<p> Match Cnt : <b>1174</b><br> Winning rate : <b>49.23</b></p>,1000,49.23,#F6807F,to,FALSE,1174,FALSE
145,2,<p> Match Cnt : <b>1148</b><br> Winning rate : <b>51.22</b></p>,1000,51.22,#8CB4F7,to,FALSE,1148,FALSE
145,137,<p> Match Cnt : <b>1108</b><br> Winning rate : <b>51.08</b></p>,1000,51.08,#8CB4F7,to,FALSE,1108,FALSE
145,68,<p> Match Cnt : <b>1050</b><br> Winning rate : <b>56.57</b></p>,1000,56.57,#8CB4F7,to,FALSE,1050,FALSE
145,32,<p> Match Cnt : <b>993</b><br> Winning rate : <b>49.95</b></p>,1000,49.95,#F6807F,to,FALSE,993,FALSE
145,31,<p> Match Cnt : <b>992</b><br> Winning rate : <b>50.71</b></p>,1000,50.71,#8CB4F7,to,FALSE,992,FALSE
145,70,<p> Match Cnt : <b>752</b><br> Winning rate : <b>55.19</b></p>,1000,55.19,#8CB4F7,to,FALSE,752,FALSE
145,86,<p> Match Cnt : <b>737</b><br> Winning rate : <b>53.73</b></p>,1000,53.73,#8CB4F7,to,FALSE,737,FALSE
145,152,<p> Match Cnt : <b>714</b><br> Winning rate : <b>52.38</b></p>,1000,52.38,#8CB4F7,to,FALSE,714,FALSE
145,106,<p> Match Cnt : <b>709</b><br> Winning rate : <b>47.39</b></p>,1000,47.39,#F6807F,to,FALSE,709,FALSE
145,22,<p> Match Cnt : <b>697</b><br> Winning rate : <b>49.35</b></p>,1000,49.35,#F6807F,to,FALSE,697,FALSE
145,100,<p> Match Cnt : <b>685</b><br> Winning rate : <b>52.41</b></p>,1000,52.41,#8CB4F7,to,FALSE,685,FALSE
145,6,<p> Match Cnt : <b>648</b><br> Winning rate : <b>45.99</b></p>,1000,45.99,#F6807F,to,FALSE,648,FALSE
145,25,<p> Match Cnt : <b>632</b><br> Winning rate : <b>51.9</b></p>,1000,51.9,#8CB4F7,to,FALSE,632,FALSE
145,71,<p> Match Cnt : <b>609</b><br> Winning rate : <b>45.65</b></p>,1000,45.65,#F6807F,to,FALSE,609,FALSE
145,83,<p> Match Cnt : <b>462</b><br> Winning rate : <b>44.59</b></p>,1000,44.59,#F6807F,to,FALSE,462,FALSE
145,34,<p> Match Cnt : <b>447</b><br> Winning rate : <b>46.76</b></p>,1000,46.76,#F6807F,to,FALSE,447,FALSE
145,101,<p> Match Cnt : <b>445</b><br> Winning rate : <b>60</b></p>,1000,60,#8CB4F7,to,FALSE,445,FALSE
145,117,<p> Match Cnt : <b>413</b><br> Winning rate : <b>55.21</b></p>,1000,55.21,#8CB4F7,to,FALSE,413,FALSE
145,72,<p> Match Cnt : <b>408</b><br> Winning rate : <b>50.25</b></p>,1000,50.25,#8CB4F7,to,FALSE,408,FALSE
145,54,<p> Match Cnt : <b>362</b><br> Winning rate : <b>50.28</b></p>,1000,50.28,#8CB4F7,to,FALSE,362,FALSE
145,47,<p> Match Cnt : <b>354</b><br> Winning rate : <b>48.87</b></p>,1000,48.87,#F6807F,to,FALSE,354,FALSE
145,38,<p> Match Cnt : <b>344</b><br> Winning rate : <b>50.29</b></p>,1000,50.29,#8CB4F7,to,FALSE,344,FALSE
145,7,<p> Match Cnt : <b>336</b><br> Winning rate : <b>43.75</b></p>,1000,43.75,#F6807F,to,FALSE,336,FALSE
145,99,<p> Match Cnt : <b>320</b><br> Winning rate : <b>43.44</b></p>,1000,43.44,#F6807F,to,FALSE,320,FALSE
145,67,<p> Match Cnt : <b>300</b><br> Winning rate : <b>55.33</b></p>,1000,55.33,#8CB4F7,to,FALSE,300,FALSE
145,124,<p> Match Cnt : <b>290</b><br> Winning rate : <b>58.97</b></p>,1000,58.97,#8CB4F7,to,FALSE,290,FALSE
145,20,<p> Match Cnt : <b>288</b><br> Winning rate : <b>47.22</b></p>,1000,47.22,#F6807F,to,FALSE,288,FALSE
145,18,<p> Match Cnt : <b>285</b><br> Winning rate : <b>45.96</b></p>,1000,45.96,#F6807F,to,FALSE,285,FALSE
145,81,<p> Match Cnt : <b>280</b><br> Winning rate : <b>56.07</b></p>,1000,56.07,#8CB4F7,to,FALSE,280,FALSE
145,11,<p> Match Cnt : <b>226</b><br> Winning rate : <b>53.1</b></p>,1000,53.1,#8CB4F7,to,FALSE,226,FALSE
145,141,<p> Match Cnt : <b>192</b><br> Winning rate : <b>43.75</b></p>,1000,43.75,#F6807F,to,FALSE,192,FALSE
145,61,<p> Match Cnt : <b>180</b><br> Winning rate : <b>42.22</b></p>,1000,42.22,#F6807F,to,FALSE,180,FALSE
145,19,<p> Match Cnt : <b>161</b><br> Winning rate : <b>51.55</b></p>,1000,51.55,#8CB4F7,to,FALSE,161,FALSE
145,149,<p> Match Cnt : <b>150</b><br> Winning rate : <b>43.33</b></p>,1000,43.33,#F6807F,to,FALSE,150,FALSE
145,111,<p> Match Cnt : <b>141</b><br> Winning rate : <b>43.26</b></p>,1000,43.26,#F6807F,to,FALSE,141,FALSE
145,10,<p> Match Cnt : <b>140</b><br> Winning rate : <b>37.86</b></p>,1000,37.86,#F6807F,to,FALSE,140,FALSE
145,84,<p> Match Cnt : <b>135</b><br> Winning rate : <b>54.81</b></p>,1000,54.81,#8CB4F7,to,FALSE,135,FALSE
145,17,<p> Match Cnt : <b>122</b><br> Winning rate : <b>40.98</b></p>,1000,40.98,#F6807F,to,FALSE,122,FALSE
145,116,<p> Match Cnt : <b>614</b><br> Winning rate : <b>50.33</b></p>,1000,50.33,#8CB4F7,to,FALSE,614,FALSE
145,1,<p> Match Cnt : <b>467</b><br> Winning rate : <b>46.68</b></p>,1000,46.68,#F6807F,to,FALSE,467,FALSE
145,106,<p> Match Cnt : <b>457</b><br> Winning rate : <b>40.48</b></p>,1000,40.48,#F6807F,to,FALSE,457,FALSE
145,97,<p> Match Cnt : <b>387</b><br> Winning rate : <b>46.77</b></p>,1000,46.77,#F6807F,to,FALSE,387,FALSE
145,42,<p> Match Cnt : <b>342</b><br> Winning rate : <b>53.8</b></p>,1000,53.8,#8CB4F7,to,FALSE,342,FALSE
145,3,<p> Match Cnt : <b>316</b><br> Winning rate : <b>52.85</b></p>,1000,52.85,#8CB4F7,to,FALSE,316,FALSE
145,35,<p> Match Cnt : <b>258</b><br> Winning rate : <b>57.36</b></p>,1000,57.36,#8CB4F7,to,FALSE,258,FALSE
145,108,<p> Match Cnt : <b>243</b><br> Winning rate : <b>42.8</b></p>,1000,42.8,#F6807F,to,FALSE,243,FALSE
145,71,<p> Match Cnt : <b>221</b><br> Winning rate : <b>46.15</b></p>,1000,46.15,#F6807F,to,FALSE,221,FALSE
145,34,<p> Match Cnt : <b>205</b><br> Winning rate : <b>47.8</b></p>,1000,47.8,#F6807F,to,FALSE,205,FALSE
145,87,<p> Match Cnt : <b>204</b><br> Winning rate : <b>48.53</b></p>,1000,48.53,#F6807F,to,FALSE,204,FALSE
145,21,<p> Match Cnt : <b>204</b><br> Winning rate : <b>54.41</b></p>,1000,54.41,#8CB4F7,to,FALSE,204,FALSE
145,64,<p> Match Cnt : <b>193</b><br> Winning rate : <b>49.22</b></p>,1000,49.22,#F6807F,to,FALSE,193,FALSE
145,47,<p> Match Cnt : <b>174</b><br> Winning rate : <b>45.4</b></p>,1000,45.4,#F6807F,to,FALSE,174,FALSE
145,138,<p> Match Cnt : <b>171</b><br> Winning rate : <b>52.63</b></p>,1000,52.63,#8CB4F7,to,FALSE,171,FALSE
145,56,<p> Match Cnt : <b>168</b><br> Winning rate : <b>54.17</b></p>,1000,54.17,#8CB4F7,to,FALSE,168,FALSE
145,38,<p> Match Cnt : <b>166</b><br> Winning rate : <b>51.2</b></p>,1000,51.2,#8CB4F7,to,FALSE,166,FALSE
145,99,<p> Match Cnt : <b>158</b><br> Winning rate : <b>47.47</b></p>,1000,47.47,#F6807F,to,FALSE,158,FALSE
145,76,<p> Match Cnt : <b>157</b><br> Winning rate : <b>48.41</b></p>,1000,48.41,#F6807F,to,FALSE,157,FALSE
145,46,<p> Match Cnt : <b>155</b><br> Winning rate : <b>50.97</b></p>,1000,50.97,#8CB4F7,to,FALSE,155,FALSE
145,30,<p> Match Cnt : <b>150</b><br> Winning rate : <b>40</b></p>,1000,40,#F6807F,to,FALSE,150,FALSE
145,100,<p> Match Cnt : <b>144</b><br> Winning rate : <b>47.22</b></p>,1000,47.22,#F6807F,to,FALSE,144,FALSE
145,132,<p> Match Cnt : <b>134</b><br> Winning rate : <b>49.25</b></p>,1000,49.25,#F6807F,to,FALSE,134,FALSE
145,122,<p> Match Cnt : <b>129</b><br> Winning rate : <b>49.61</b></p>,1000,49.61,#F6807F,to,FALSE,129,FALSE
145,79,<p> Match Cnt : <b>110</b><br> Winning rate : <b>38.18</b></p>,1000,38.18,#F6807F,to,FALSE,110,FALSE
145,139,<p> Match Cnt : <b>104</b><br> Winning rate : <b>40.38</b></p>,1000,40.38,#F6807F,to,FALSE,104,FALSE
145,58,<p> Match Cnt : <b>101</b><br> Winning rate : <b>48.51</b></p>,1000,48.51,#F6807F,to,FALSE,101,FALSE
145,68,<p> Match Cnt : <b>99</b><br> Winning rate : <b>57.58</b></p>,1000,57.58,#8CB4F7,to,FALSE,99,FALSE
145,17,<p> Match Cnt : <b>94</b><br> Winning rate : <b>47.87</b></p>,1000,47.87,#F6807F,to,FALSE,94,FALSE
145,33,<p> Match Cnt : <b>88</b><br> Winning rate : <b>51.14</b></p>,1000,51.14,#8CB4F7,to,FALSE,88,FALSE
145,141,<p> Match Cnt : <b>84</b><br> Winning rate : <b>50</b></p>,1000,50,#C4F2C2,to,FALSE,84,FALSE
145,111,<p> Match Cnt : <b>76</b><br> Winning rate : <b>39.47</b></p>,1000,39.47,#F6807F,to,FALSE,76,FALSE
145,89,<p> Match Cnt : <b>72</b><br> Winning rate : <b>48.61</b></p>,1000,48.61,#F6807F,to,FALSE,72,FALSE
145,136,<p> Match Cnt : <b>68</b><br> Winning rate : <b>39.71</b></p>,1000,39.71,#F6807F,to,FALSE,68,FALSE
145,61,<p> Match Cnt : <b>67</b><br> Winning rate : <b>46.27</b></p>,1000,46.27,#F6807F,to,FALSE,67,FALSE
145,41,<p> Match Cnt : <b>66</b><br> Winning rate : <b>37.88</b></p>,1000,37.88,#F6807F,to,FALSE,66,FALSE
145,40,<p> Match Cnt : <b>66</b><br> Winning rate : <b>63.64</b></p>,1000,63.64,#8CB4F7,to,FALSE,66,FALSE
145,126,<p> Match Cnt : <b>64</b><br> Winning rate : <b>60.94</b></p>,1000,60.94,#8CB4F7,to,FALSE,64,FALSE
145,130,<p> Match Cnt : <b>64</b><br> Winning rate : <b>50</b></p>,1000,50,#C4F2C2,to,FALSE,64,FALSE
145,101,<p> Match Cnt : <b>60</b><br> Winning rate : <b>56.67</b></p>,1000,56.67,#8CB4F7,to,FALSE,60,FALSE
145,146,<p> Match Cnt : <b>59</b><br> Winning rate : <b>49.15</b></p>,1000,49.15,#F6807F,to,FALSE,59,FALSE
145,51,<p> Match Cnt : <b>58</b><br> Winning rate : <b>55.17</b></p>,1000,55.17,#8CB4F7,to,FALSE,58,FALSE
145,92,<p> Match Cnt : <b>55</b><br> Winning rate : <b>58.18</b></p>,1000,58.18,#8CB4F7,to,FALSE,55,FALSE
145,150,<p> Match Cnt : <b>3919</b><br> Winning rate : <b>51.19</b></p>,1000,51.19,#8CB4F7,to,FALSE,3919,FALSE
145,116,<p> Match Cnt : <b>3545</b><br> Winning rate : <b>51.06</b></p>,1000,51.06,#8CB4F7,to,FALSE,3545,FALSE
145,3,<p> Match Cnt : <b>3071</b><br> Winning rate : <b>52.62</b></p>,1000,52.62,#8CB4F7,to,FALSE,3071,FALSE
145,146,<p> Match Cnt : <b>2802</b><br> Winning rate : <b>51.25</b></p>,1000,51.25,#8CB4F7,to,FALSE,2802,FALSE
145,55,<p> Match Cnt : <b>2463</b><br> Winning rate : <b>53.76</b></p>,1000,53.76,#8CB4F7,to,FALSE,2463,FALSE
145,120,<p> Match Cnt : <b>2257</b><br> Winning rate : <b>48.43</b></p>,1000,48.43,#F6807F,to,FALSE,2257,FALSE
145,63,<p> Match Cnt : <b>2098</b><br> Winning rate : <b>51.57</b></p>,1000,51.57,#8CB4F7,to,FALSE,2098,FALSE
145,136,<p> Match Cnt : <b>1629</b><br> Winning rate : <b>45.67</b></p>,1000,45.67,#F6807F,to,FALSE,1629,FALSE
145,88,<p> Match Cnt : <b>1595</b><br> Winning rate : <b>48.28</b></p>,1000,48.28,#F6807F,to,FALSE,1595,FALSE
145,143,<p> Match Cnt : <b>1495</b><br> Winning rate : <b>53.11</b></p>,1000,53.11,#8CB4F7,to,FALSE,1495,FALSE
145,127,<p> Match Cnt : <b>1313</b><br> Winning rate : <b>55.37</b></p>,1000,55.37,#8CB4F7,to,FALSE,1313,FALSE
145,138,<p> Match Cnt : <b>1294</b><br> Winning rate : <b>47.76</b></p>,1000,47.76,#F6807F,to,FALSE,1294,FALSE
145,42,<p> Match Cnt : <b>1237</b><br> Winning rate : <b>55.7</b></p>,1000,55.7,#8CB4F7,to,FALSE,1237,FALSE
145,91,<p> Match Cnt : <b>1178</b><br> Winning rate : <b>53.99</b></p>,1000,53.99,#8CB4F7,to,FALSE,1178,FALSE
145,97,<p> Match Cnt : <b>1174</b><br> Winning rate : <b>49.23</b></p>,1000,49.23,#F6807F,to,FALSE,1174,FALSE
145,2,<p> Match Cnt : <b>1148</b><br> Winning rate : <b>51.22</b></p>,1000,51.22,#8CB4F7,to,FALSE,1148,FALSE
145,137,<p> Match Cnt : <b>1108</b><br> Winning rate : <b>51.08</b></p>,1000,51.08,#8CB4F7,to,FALSE,1108,FALSE
145,68,<p> Match Cnt : <b>1050</b><br> Winning rate : <b>56.57</b></p>,1000,56.57,#8CB4F7,to,FALSE,1050,FALSE
145,32,<p> Match Cnt : <b>993</b><br> Winning rate : <b>49.95</b></p>,1000,49.95,#F6807F,to,FALSE,993,FALSE
145,31,<p> Match Cnt : <b>992</b><br> Winning rate : <b>50.71</b></p>,1000,50.71,#8CB4F7,to,FALSE,992,FALSE
145,70,<p> Match Cnt : <b>752</b><br> Winning rate : <b>55.19</b></p>,1000,55.19,#8CB4F7,to,FALSE,752,FALSE
145,86,<p> Match Cnt : <b>737</b><br> Winning rate : <b>53.73</b></p>,1000,53.73,#8CB4F7,to,FALSE,737,FALSE
145,152,<p> Match Cnt : <b>714</b><br> Winning rate : <b>52.38</b></p>,1000,52.38,#8CB4F7,to,FALSE,714,FALSE
145,106,<p> Match Cnt : <b>709</b><br> Winning rate : <b>47.39</b></p>,1000,47.39,#F6807F,to,FALSE,709,FALSE
145,22,<p> Match Cnt : <b>697</b><br> Winning rate : <b>49.35</b></p>,1000,49.35,#F6807F,to,FALSE,697,FALSE
145,100,<p> Match Cnt : <b>685</b><br> Winning rate : <b>52.41</b></p>,1000,52.41,#8CB4F7,to,FALSE,685,FALSE
145,6,<p> Match Cnt : <b>648</b><br> Winning rate : <b>45.99</b></p>,1000,45.99,#F6807F,to,FALSE,648,FALSE
145,25,<p> Match Cnt : <b>632</b><br> Winning rate : <b>51.9</b></p>,1000,51.9,#8CB4F7,to,FALSE,632,FALSE
145,71,<p> Match Cnt : <b>609</b><br> Winning rate : <b>45.65</b></p>,1000,45.65,#F6807F,to,FALSE,609,FALSE
145,83,<p> Match Cnt : <b>462</b><br> Winning rate : <b>44.59</b></p>,1000,44.59,#F6807F,to,FALSE,462,FALSE
145,34,<p> Match Cnt : <b>447</b><br> Winning rate : <b>46.76</b></p>,1000,46.76,#F6807F,to,FALSE,447,FALSE
145,101,<p> Match Cnt : <b>445</b><br> Winning rate : <b>60</b></p>,1000,60,#8CB4F7,to,FALSE,445,FALSE
145,117,<p> Match Cnt : <b>413</b><br> Winning rate : <b>55.21</b></p>,1000,55.21,#8CB4F7,to,FALSE,413,FALSE
145,72,<p> Match Cnt : <b>408</b><br> Winning rate : <b>50.25</b></p>,1000,50.25,#8CB4F7,to,FALSE,408,FALSE
145,54,<p> Match Cnt : <b>362</b><br> Winning rate : <b>50.28</b></p>,1000,50.28,#8CB4F7,to,FALSE,362,FALSE
145,47,<p> Match Cnt : <b>354</b><br> Winning rate : <b>48.87</b></p>,1000,48.87,#F6807F,to,FALSE,354,FALSE
145,38,<p> Match Cnt : <b>344</b><br> Winning rate : <b>50.29</b></p>,1000,50.29,#8CB4F7,to,FALSE,344,FALSE
145,7,<p> Match Cnt : <b>336</b><br> Winning rate : <b>43.75</b></p>,1000,43.75,#F6807F,to,FALSE,336,FALSE
145,99,<p> Match Cnt : <b>320</b><br> Winning rate : <b>43.44</b></p>,1000,43.44,#F6807F,to,FALSE,320,FALSE
145,67,<p> Match Cnt : <b>300</b><br> Winning rate : <b>55.33</b></p>,1000,55.33,#8CB4F7,to,FALSE,300,FALSE
145,124,<p> Match Cnt : <b>290</b><br> Winning rate : <b>58.97</b></p>,1000,58.97,#8CB4F7,to,FALSE,290,FALSE
145,20,<p> Match Cnt : <b>288</b><br> Winning rate : <b>47.22</b></p>,1000,47.22,#F6807F,to,FALSE,288,FALSE
145,18,<p> Match Cnt : <b>285</b><br> Winning rate : <b>45.96</b></p>,1000,45.96,#F6807F,to,FALSE,285,FALSE
145,81,<p> Match Cnt : <b>280</b><br> Winning rate : <b>56.07</b></p>,1000,56.07,#8CB4F7,to,FALSE,280,FALSE
145,11,<p> Match Cnt : <b>226</b><br> Winning rate : <b>53.1</b></p>,1000,53.1,#8CB4F7,to,FALSE,226,FALSE
145,141,<p> Match Cnt : <b>192</b><br> Winning rate : <b>43.75</b></p>,1000,43.75,#F6807F,to,FALSE,192,FALSE
145,61,<p> Match Cnt : <b>180</b><br> Winning rate : <b>42.22</b></p>,1000,42.22,#F6807F,to,FALSE,180,FALSE
145,19,<p> Match Cnt : <b>161</b><br> Winning rate : <b>51.55</b></p>,1000,51.55,#8CB4F7,to,FALSE,161,FALSE
145,149,<p> Match Cnt : <b>150</b><br> Winning rate : <b>43.33</b></p>,1000,43.33,#F6807F,to,FALSE,150,FALSE
145,111,<p> Match Cnt : <b>141</b><br> Winning rate : <b>43.26</b></p>,1000,43.26,#F6807F,to,FALSE,141,FALSE
145,10,<p> Match Cnt : <b>140</b><br> Winning rate : <b>37.86</b></p>,1000,37.86,#F6807F,to,FALSE,140,FALSE
145,84,<p> Match Cnt : <b>135</b><br> Winning rate : <b>54.81</b></p>,1000,54.81,#8CB4F7,to,FALSE,135,FALSE
145,17,<p> Match Cnt : <b>122</b><br> Winning rate : <b>40.98</b></p>,1000,40.98,#F6807F,to,FALSE,122,FALSE
146,116,<p> Match Cnt : <b>2992</b><br> Winning rate : <b>50.07</b></p>,1000,50.07,#8CB4F7,to,FALSE,2992,FALSE
146,145,<p> Match Cnt : <b>2802</b><br> Winning rate : <b>48.75</b></p>,1000,48.75,#F6807F,to,FALSE,2802,FALSE
146,3,<p> Match Cnt : <b>2647</b><br> Winning rate : <b>51.64</b></p>,1000,51.64,#8CB4F7,to,FALSE,2647,FALSE
146,150,<p> Match Cnt : <b>2298</b><br> Winning rate : <b>46.26</b></p>,1000,46.26,#F6807F,to,FALSE,2298,FALSE
146,55,<p> Match Cnt : <b>1968</b><br> Winning rate : <b>48.48</b></p>,1000,48.48,#F6807F,to,FALSE,1968,FALSE
