,종목,코드,날짜,종가,상태,전일비,시가,고가,저가,거래량
362,CJ제일제당,097950,2021.01.15,"437,000",하락,"11,000","450,000","453,000","434,000","100,989"
363,CJ제일제당,097950,2021.01.14,"448,000",상승,"16,000","437,500","452,500","432,000","202,127"
364,CJ제일제당,097950,2021.01.13,"432,000",상승,"15,000","429,500","442,000","425,500","162,369"
365,CJ제일제당,097950,2021.01.12,"417,000",하락,"7,000","423,500","423,500","406,000","98,843"
366,CJ제일제당,097950,2021.01.11,"424,000",하락,"8,500","433,500","441,000","412,000","197,206"
367,CJ제일제당,097950,2021.01.08,"432,500",상승,"27,500","406,500","438,500","406,000","288,067"
368,CJ제일제당,097950,2021.01.07,"405,000",상승,"1,500","408,000","409,500","402,500","99,806"
369,CJ제일제당,097950,2021.01.06,"403,500",하락,"11,000","417,000","418,000","403,000","139,612"
370,CJ제일제당,097950,2021.01.05,"414,500",상승,"30,000","388,000","415,500","387,500","334,236"
371,CJ제일제당,097950,2021.01.04,"384,500",상승,"3,500","382,500","385,000","378,000","94,480"
372,CJ제일제당,097950,2020.12.30,"381,000",하락,"2,000","385,000","385,000","379,000","78,987"
373,CJ제일제당,097950,2020.12.29,"383,000",상승,500,"382,500","386,500","379,000","53,807"
374,CJ제일제당,097950,2020.12.28,"382,500",전진,0,"383,500","387,000","380,500","66,282"
375,CJ제일제당,097950,2020.12.24,"382,500",하락,"2,000","387,500","387,500","382,000","54,395"
376,CJ제일제당,097950,2020.12.23,"384,500",상승,"5,500","384,500","386,500","379,000","58,702"
377,CJ제일제당,097950,2020.12.22,"379,000",상승,"2,500","379,000","390,500","376,000","128,762"
378,CJ제일제당,097950,2020.12.21,"376,500",상승,500,"377,000","377,000","372,500","31,458"
379,CJ제일제당,097950,2020.12.18,"376,000",하락,"6,000","381,500","381,500","375,500","60,817"
380,CJ제일제당,097950,2020.12.17,"382,000",하락,"1,000","383,000","383,500","378,500","45,791"
381,CJ제일제당,097950,2020.12.16,"383,000",상승,"3,000","381,000","383,000","378,000","64,207"
382,CJ제일제당,097950,2020.12.15,"380,000",상승,"1,000","382,000","382,000","374,000","74,279"
383,CJ제일제당,097950,2020.12.14,"379,000",상승,"2,000","380,500","383,000","373,500","93,929"
384,CJ제일제당,097950,2020.12.11,"377,000",상승,"13,000","365,500","377,000","365,500","166,616"
385,CJ제일제당,097950,2020.12.10,"364,000",상승,"1,000","363,500","365,000","357,500","72,564"
386,CJ제일제당,097950,2020.12.09,"363,000",상승,500,"362,000","364,000","360,500","52,943"
387,CJ제일제당,097950,2020.12.08,"362,500",하락,500,"364,000","365,000","360,000","45,165"
388,CJ제일제당,097950,2020.12.07,"363,000",상승,"6,000","357,000","364,000","352,000","89,633"
389,CJ제일제당,097950,2020.12.04,"357,000",하락,"3,500","360,500","360,500","355,500","99,302"
390,DB손해보험,005830,2021.03.12,"43,050",하락,850,"43,700","43,700","42,550","359,761"
391,DB손해보험,005830,2021.03.11,"43,900",하락,600,"44,500","44,750","43,600","317,698"
392,DB손해보험,005830,2021.03.10,"44,500",상승,300,"43,700","44,500","43,100","219,512"
393,DB손해보험,005830,2021.03.09,"44,200",하락,50,"44,600","45,000","44,100","340,500"
394,DB손해보험,005830,2021.03.08,"44,250",상승,750,"43,700","44,500","43,500","287,635"
395,DB손해보험,005830,2021.03.05,"43,500",상승,"1,100","41,950","43,500","41,950","364,946"
396,DB손해보험,005830,2021.03.04,"42,400",하락,750,"42,250","43,100","42,100","260,015"
397,DB손해보험,005830,2021.03.03,"43,150",상승,"1,100","41,800","43,200","41,800","342,841"
398,DB손해보험,005830,2021.03.02,"42,050",상승,650,"41,400","42,200","41,200","346,730"
399,DB손해보험,005830,2021.02.26,"41,400",하락,50,"41,350","42,050","40,550","478,112"
400,DB손해보험,005830,2021.02.25,"41,450",상승,"1,850","40,400","41,700","39,750","448,522"
401,DB손해보험,005830,2021.02.24,"39,600",하락,"1,100","41,050","41,050","39,600","607,826"
402,DB손해보험,005830,2021.02.23,"40,700",상승,300,"41,350","41,700","40,600","582,604"
403,DB손해보험,005830,2021.02.22,"40,400",상승,"2,400","38,600","41,100","38,450","1,071,937"
404,DB손해보험,005830,2021.02.19,"38,000",하락,400,"38,450","38,650","37,500","265,207"
405,DB손해보험,005830,2021.02.18,"38,400",하락,950,"39,300","39,350","38,400","267,743"
406,DB손해보험,005830,2021.02.17,"39,350",상승,650,"38,650","39,400","38,500","213,184"
407,DB손해보험,005830,2021.02.16,"38,700",상승,100,"38,650","38,950","38,400","116,963"
408,DB손해보험,005830,2021.02.15,"38,600",하락,350,"39,150","39,700","38,600","232,212"
409,DB손해보험,005830,2021.02.10,"38,950",하락,200,"39,300","39,350","38,750","269,263"
410,DB손해보험,005830,2021.02.09,"39,150",상승,500,"38,700","39,550","38,700","215,845"
411,DB손해보험,005830,2021.02.08,"38,650",상승,600,"38,300","38,900","38,200","191,057"
412,DB손해보험,005830,2021.02.05,"38,050",상승,800,"37,350","38,200","37,300","149,710"
413,DB손해보험,005830,2021.02.04,"37,250",하락,600,"37,800","38,100","37,050","194,630"
414,DB손해보험,005830,2021.02.03,"37,850",하락,150,"38,050","38,450","37,750","188,199"
415,DB손해보험,005830,2021.02.02,"38,000",상승,400,"38,050","38,600","37,700","209,655"
416,DB손해보험,005830,2021.02.01,"37,600",상승,800,"36,800","38,300","36,800","206,750"
417,DB손해보험,005830,2021.01.29,"36,800",하락,"1,050","38,200","38,750","36,700","339,218"
418,DB손해보험,005830,2021.01.28,"37,850",하락,"1,100","38,650","38,650","37,550","333,210"
419,DB손해보험,005830,2021.01.27,"38,950",하락,850,"40,000","40,150","38,950","334,347"
420,DB손해보험,005830,2021.01.26,"39,800",하락,750,"40,650","40,650","39,800","282,244"
421,DB손해보험,005830,2021.01.25,"40,550",상승,550,"40,250","40,600","39,800","210,573"
422,DB손해보험,005830,2021.01.22,"40,000",하락,"1,300","40,900","40,950","39,950","523,099"
423,DB손해보험,005830,2021.01.21,"41,300",상승,850,"40,600","41,350","40,500","213,137"
424,DB손해보험,005830,2021.01.20,"40,450",하락,"1,550","41,900","41,900","40,400","541,108"
425,DB손해보험,005830,2021.01.19,"42,000",전진,0,"42,350","42,700","41,900","175,093"
426,DB손해보험,005830,2021.01.18,"42,000",하락,"1,150","43,150","43,400","42,000","229,636"
427,DB손해보험,005830,2021.01.15,"43,150",하락,200,"43,750","43,850","42,950","195,733"
428,DB손해보험,005830,2021.01.14,"43,350",상승,100,"43,300","43,750","43,000","190,602"
429,DB손해보험,005830,2021.01.13,"43,250",상승,550,"42,900","43,750","42,700","294,142"
430,DB손해보험,005830,2021.01.12,"42,700",하락,50,"43,000","43,000","42,050","297,675"
431,DB손해보험,005830,2021.01.11,"42,750",하락,"1,050","43,800","43,850","42,450","430,471"
432,DB손해보험,005830,2021.01.08,"43,800",상승,150,"44,000","44,050","43,400","374,085"
433,DB손해보험,005830,2021.01.07,"43,650",상승,"1,050","43,000","43,950","43,000","389,718"
434,DB손해보험,005830,2021.01.06,"42,600",하락,350,"42,700","43,200","42,400","273,340"
435,DB손해보험,005830,2021.01.05,"42,950",상승,200,"43,000","43,150","42,300","266,486"
436,DB손해보험,005830,2021.01.04,"42,750",하락,"1,000","43,750","43,900","42,650","311,849"
437,DB손해보험,005830,2020.12.30,"43,750",상승,100,"43,800","43,900","43,500","142,810"
438,DB손해보험,005830,2020.12.29,"43,650",하락,"1,450","43,900","44,000","43,450","264,061"
439,DB손해보험,005830,2020.12.28,"45,100",상승,100,"45,300","45,350","44,700","168,753"
440,DB손해보험,005830,2020.12.24,"45,000",상승,400,"44,900","45,100","44,650","217,209"
441,DB손해보험,005830,2020.12.23,"44,600",하락,150,"45,100","45,100","44,600","101,392"
442,DB손해보험,005830,2020.12.22,"44,750",하락,550,"45,000","45,350","44,750","122,400"
443,DB손해보험,005830,2020.12.21,"45,300",상승,350,"44,950","45,500","44,850","89,792"
444,DB손해보험,005830,2020.12.18,"44,950",전진,0,"44,850","45,350","44,750","174,430"
445,DB손해보험,005830,2020.12.17,"44,950",하락,800,"45,500","45,600","44,750","199,224"
446,DB손해보험,005830,2020.12.16,"45,750",전진,0,"46,050","46,200","45,600","138,398"
447,DB손해보험,005830,2020.12.15,"45,750",상승,"1,050","44,700","46,050","44,700","455,734"
448,DB손해보험,005830,2020.12.14,"44,700",상승,550,"44,300","44,800","44,250","224,921"
449,DB손해보험,005830,2020.12.11,"44,150",상승,50,"44,300","44,450","44,050","273,819"
450,DB손해보험,005830,2020.12.10,"44,100",상승,400,"43,900","44,100","43,150","346,387"
451,DB손해보험,005830,2020.12.09,"43,700",하락,250,"43,950","44,200","43,700","246,816"
452,DB손해보험,005830,2020.12.08,"43,950",하락,250,"44,450","44,450","43,800","190,123"
453,DB손해보험,005830,2020.12.07,"44,200",하락,550,"44,300","44,650","44,200","188,680"
454,DB손해보험,005830,2020.12.04,"44,750",상승,150,"44,450","44,850","44,250","227,125"
455,DB하이텍,000990,2021.03.12,"52,400",상승,800,"52,800","54,000","51,800","1,374,563"
456,DB하이텍,000990,2021.03.11,"51,600",상승,"1,500","50,800","52,600","50,400","1,109,055"
457,DB하이텍,000990,2021.03.10,"50,100",하락,600,"53,200","53,300","50,100","1,216,979"
458,DB하이텍,000990,2021.03.09,"50,700",하락,500,"50,700","51,600","48,900","1,806,725"
459,DB하이텍,000990,2021.03.08,"51,200",하락,"2,400","54,400","54,500","51,200","899,757"
460,DB하이텍,000990,2021.03.05,"53,600",하락,300,"52,500","54,300","51,300","1,267,242"
461,DB하이텍,000990,2021.03.04,"53,900",하락,"2,500","55,200","55,500","53,800","992,206"
462,DB하이텍,000990,2021.03.03,"56,400",전진,0,"55,800","56,700","55,000","711,830"
463,DB하이텍,000990,2021.03.02,"56,400",전진,0,"58,100","58,500","55,900","721,747"
464,DB하이텍,000990,2021.02.26,"56,400",하락,"1,800","56,400","57,200","55,500","996,062"
465,DB하이텍,000990,2021.02.25,"58,200",상승,"1,600","58,500","58,800","57,400","817,029"
466,DB하이텍,000990,2021.02.24,"56,600",하락,400,"57,600","59,600","56,300","1,285,515"
467,DB하이텍,000990,2021.02.23,"57,000",하락,"1,700","57,100","58,100","54,700","1,365,694"
468,DB하이텍,000990,2021.02.22,"58,700",하락,"1,900","61,200","61,500","58,500","1,284,031"
469,DB하이텍,000990,2021.02.19,"60,600",하락,"1,000","61,000","62,000","58,600","2,125,874"
470,DB하이텍,000990,2021.02.18,"61,600",하락,"3,100","64,700","64,800","61,400","1,427,067"
471,DB하이텍,000990,2021.02.17,"64,700",하락,"1,800","66,800","66,800","64,300","1,222,523"
472,DB하이텍,000990,2021.02.16,"66,500",상승,"1,600","66,200","67,900","65,200","2,727,599"
473,DB하이텍,000990,2021.02.15,"64,900",상승,"3,200","63,400","65,700","62,100","2,344,050"
474,DB하이텍,000990,2021.02.10,"61,700",상승,800,"61,600","62,600","60,200","987,816"
475,DB하이텍,000990,2021.02.09,"60,900",상승,"1,200","61,200","63,600","60,500","1,861,474"
476,DB하이텍,000990,2021.02.08,"59,700",하락,"1,100","60,800","61,000","58,900","885,840"
477,DB하이텍,000990,2021.02.05,"60,800",하락,900,"62,200","62,500","60,500","977,912"
478,DB하이텍,000990,2021.02.04,"61,700",하락,"2,400","63,200","63,400","60,800","1,580,816"
